signature_id,signature_keywords,gene_symbol,gene_entrez_id,gene_weight,signature_method,publication_doi,description
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,HK1,51361,0.45,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,ATP5PF,522,0.34,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,ATP6V1E1,529,0.29,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,ADH7,131,0.24,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,SDHD,6392,0.18,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,ADH1C,126,0.1,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,NDUFA4L2,56901,-0.05,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,DERA,51071,-0.08,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,BPGM,669,-0.21,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,PGM2,55276,-0.24,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,PRPS2,5634,-0.29,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,HK3,84376,-0.3,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,TKTL1,8277,-0.34,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,TALDO1,6888,-0.35,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,NDUFA2,4695,-0.44,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,CTLA4,1493,-0.192804631,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,HMGA2,8091,0.035503134,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,AATF,26574,0.139272421,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,BAK1,578,0.221741342,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,PLK1,5347,0.014266978,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,RBM24,221662,0.090025214,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,EGFR,1956,0.033388397,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,VRK1,7443,0.058592779,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,RPA3,6119,0.102822643,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
li2026_dna_damage_response,li2026_dna_damage_response|DNA damage response|prognosis|therapeutic response|hnscc|head and neck squamous cell carcinoma,MAPT,4137,0.046427882,weighted_sum|,10.1016/j.archoralbio.2026.106557,A ten-gene DNA-damage-response-related signature developed for prognosis and therapeutic-response characterization in head and neck squamous cell carcinoma.
wu2026_inflammation_pyroptosis,wu2026_inflammation_pyroptosis|inflammation|pyroptosis|prognosis|oral squamous cell carcinoma|oscc|hnscc,CTSG,1511,-0.385,weighted_sum|,10.3389/fimmu.2026.1721849,A four-gene inflammation- and pyroptosis-related prognostic signature developed for oral squamous cell carcinoma.
wu2026_inflammation_pyroptosis,wu2026_inflammation_pyroptosis|inflammation|pyroptosis|prognosis|oral squamous cell carcinoma|oscc|hnscc,HKDC1,80201,0.0707,weighted_sum|,10.3389/fimmu.2026.1721849,A four-gene inflammation- and pyroptosis-related prognostic signature developed for oral squamous cell carcinoma.
wu2026_inflammation_pyroptosis,wu2026_inflammation_pyroptosis|inflammation|pyroptosis|prognosis|oral squamous cell carcinoma|oscc|hnscc,PTX3,5806,0.123,weighted_sum|,10.3389/fimmu.2026.1721849,A four-gene inflammation- and pyroptosis-related prognostic signature developed for oral squamous cell carcinoma.
wu2026_inflammation_pyroptosis,wu2026_inflammation_pyroptosis|inflammation|pyroptosis|prognosis|oral squamous cell carcinoma|oscc|hnscc,SPP1,30827,0.0408,weighted_sum|,10.3389/fimmu.2026.1721849,A four-gene inflammation- and pyroptosis-related prognostic signature developed for oral squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,DKK1,22943,0.125,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,KLK3,354,0.4112,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,CTLA4,1493,-0.2123,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,LAPTM4B,55353,0.2149,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,PAH,5053,0.3502,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,CDKN2A,1029,-0.0705,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,ALB,85302,0.1764,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,GNMT,27232,-0.3578,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,CYP27B1,1594,0.1786,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,TF,7018,-0.203,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
zhang2026_folate_metabolism,zhang2026_folate_metabolism|folate metabolism|CYP27B1|prognosis|hnscc|head and neck squamous cell carcinoma,PPARG,5468,0.2073,weighted_sum|,10.3389/fmed.2026.1814665,An eleven-gene folate-metabolism signature developed for risk stratification in head and neck squamous cell carcinoma.
